No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,District,season
18519,2015,4,11,14,124.0,124.0,23.0,26.0,1500.0,136.0,18.2,1014.4,6.1,0.0,2.1,Dongsi,Dongsi,Spring
18520,2015,4,11,15,94.0,94.0,17.0,23.0,1100.0,140.0,18.1,1014.1,5.3,0.0,2.1,Dongsi,Dongsi,Spring
18521,2015,4,11,16,90.0,90.0,16.0,26.0,1100.0,133.0,17.5,1014.1,5.4,0.0,3.2,Dongsi,Dongsi,Spring
18522,2015,4,11,17,96.0,96.0,13.0,32.0,1100.0,120.0,16.2,1014.3,7.4,0.1,3.3,Dongsi,Dongsi,Spring
18523,2015,4,11,18,99.0,99.0,14.0,37.0,1200.0,102.0,15.8,1014.7,7.0,0.0,4.5,Dongsi,Dongsi,Spring
18524,2015,4,11,19,132.0,144.0,17.0,46.0,1800.0,93.0,14.8,1015.6,6.9,0.0,3.7,Dongsi,Dongsi,Spring
18525,2015,4,11,20,151.0,163.0,23.0,48.0,2300.0,78.0,13.4,1016.3,6.9,0.0,4.9,Dongsi,Dongsi,Spring
18526,2015,4,11,21,132.0,132.0,18.0,42.0,1700.0,65.0,12.5,1017.0,6.5,0.0,4.1,Dongsi,Dongsi,Spring
18527,2015,4,11,22,89.0,90.0,8.0,31.0,1200.0,60.0,11.2,1019.7,8.8,4.6,0.6,Dongsi,Dongsi,Spring
18528,2015,4,11,23,20.0,20.0,4.0,19.0,600.0,58.0,9.3,1020.2,7.2,11.7,1.9,Dongsi,Dongsi,Spring
18529,2015,4,12,0,15.0,15.0,3.0,22.0,500.0,55.0,8.3,1018.7,6.6,2.8,0.9,Dongsi,Dongsi,Spring
18530,2015,4,12,1,14.0,14.0,2.0,30.0,500.0,45.0,8.3,1018.5,6.8,0.0,0.7,Dongsi,Dongsi,Spring
18531,2015,4,12,2,14.0,14.0,2.0,33.0,500.0,40.0,8.3,1018.3,6.4,0.0,0.6,Dongsi,Dongsi,Spring
18532,2015,4,12,3,23.0,49.0,4.0,15.0,300.0,54.0,8.9,1017.3,-0.7,0.0,4.0,Dongsi,Dongsi,Spring
18533,2015,4,12,4,11.0,64.0,5.0,8.0,200.0,62.0,8.6,1017.0,-3.0,0.0,4.5,Dongsi,Dongsi,Spring
18534,2015,4,12,5,7.0,8.0,4.0,8.0,100.0,63.0,8.1,1017.1,-4.7,0.0,4.4,Dongsi,Dongsi,Spring
18535,2015,4,12,6,10.0,11.0,3.0,9.0,100.0,67.0,7.9,1017.8,-5.9,0.0,5.6,Dongsi,Dongsi,Spring
18536,2015,4,12,7,7.0,20.0,3.0,10.0,100.0,69.0,7.5,1018.6,-5.9,0.0,4.3,Dongsi,Dongsi,Spring
18537,2015,4,12,8,8.0,25.0,3.0,13.0,100.0,66.0,7.7,1019.4,-5.7,0.0,3.9,Dongsi,Dongsi,Spring
18538,2015,4,12,9,11.0,33.0,4.0,12.0,100.0,68.0,8.3,1020.1,-6.3,0.0,4.8,Dongsi,Dongsi,Spring
18539,2015,4,12,10,9.0,42.0,3.0,11.0,100.0,71.0,9.2,1020.4,-7.1,0.0,5.2,Dongsi,Dongsi,Spring
18540,2015,4,12,11,16.0,44.0,4.0,12.0,100.0,73.0,10.4,1020.5,-6.5,0.0,4.2,Dongsi,Dongsi,Spring
18541,2015,4,12,12,4.0,55.0,2.0,8.0,100.0,79.0,10.5,1020.9,-5.1,0.0,4.6,Dongsi,Dongsi,Spring
18542,2015,4,12,13,20.0,56.0,2.0,11.0,100.0,75.0,9.6,1021.5,-1.8,0.0,7.0,Dongsi,Dongsi,Spring
18543,2015,4,12,14,13.0,38.0,3.0,14.0,200.0,74.0,8.4,1021.7,-2.9,0.0,8.4,Dongsi,Dongsi,Spring
18544,2015,4,12,15,13.0,38.0,3.0,14.0,200.0,74.0,8.2,1022.4,-3.3,0.0,6.5,Dongsi,Dongsi,Spring
18545,2015,4,12,16,17.0,29.0,2.0,14.0,200.0,77.0,7.2,1023.2,-4.3,0.0,7.7,Dongsi,Dongsi,Spring
18546,2015,4,12,17,10.0,28.0,2.0,15.0,200.0,78.0,6.8,1023.9,-4.9,0.0,6.3,Dongsi,Dongsi,Spring
18547,2015,4,12,18,10.0,22.0,2.0,16.0,200.0,78.0,6.6,1024.5,-4.2,0.0,5.0,Dongsi,Dongsi,Spring
18548,2015,4,12,19,16.0,27.0,2.0,23.0,200.0,70.0,6.4,1025.1,-4.1,0.0,5.1,Dongsi,Dongsi,Spring
18549,2015,4,12,20,18.0,21.0,2.0,20.0,200.0,71.0,6.0,1025.7,-4.8,0.0,3.9,Dongsi,Dongsi,Spring
18550,2015,4,12,21,10.0,21.0,2.0,15.0,200.0,77.0,5.6,1026.5,-4.0,0.0,3.5,Dongsi,Dongsi,Spring
18551,2015,4,12,22,12.0,26.0,2.0,12.0,200.0,81.0,4.7,1026.8,-2.4,0.0,3.4,Dongsi,Dongsi,Spring
18552,2015,4,12,23,14.0,14.0,2.0,11.0,200.0,82.0,5.4,1026.3,-3.4,0.0,2.8,Dongsi,Dongsi,Spring
18553,2015,4,13,0,15.0,15.0,2.0,14.0,200.0,78.0,5.6,1026.3,-3.8,0.0,3.3,Dongsi,Dongsi,Spring
18554,2015,4,13,1,14.0,14.0,2.0,15.0,200.0,73.0,6.0,1026.1,-3.4,0.0,3.2,Dongsi,Dongsi,Spring
18555,2015,4,13,2,12.0,18.0,2.0,14.0,200.0,60.0,5.0,1026.1,-1.7,0.0,3.8,Dongsi,Dongsi,Spring
18556,2015,4,13,3,13.0,13.0,2.0,9.0,400.0,58.0,4.9,1025.9,-0.9,0.1,3.8,Dongsi,Dongsi,Spring
18557,2015,4,13,4,12.0,39.0,2.0,10.0,200.0,80.0,5.3,1025.4,-1.8,0.1,4.8,Dongsi,Dongsi,Spring
18558,2015,4,13,5,18.0,18.0,2.0,12.0,300.0,80.0,6.2,1025.0,-2.9,0.0,3.1,Dongsi,Dongsi,Spring
18559,2015,4,13,6,15.0,15.0,2.0,13.0,300.0,79.0,6.3,1024.8,-2.8,0.0,2.2,Dongsi,Dongsi,Spring
18560,2015,4,13,7,16.0,19.0,2.0,18.0,400.0,77.0,7.2,1024.8,-3.7,0.0,2.4,Dongsi,Dongsi,Spring
18561,2015,4,13,8,22.0,32.0,2.0,25.0,400.0,71.0,7.9,1024.9,-3.6,0.0,4.0,Dongsi,Dongsi,Spring
18562,2015,4,13,9,16.0,37.0,2.0,19.0,400.0,81.0,9.6,1024.4,-3.0,0.0,2.7,Dongsi,Dongsi,Spring
18563,2015,4,13,10,22.0,34.0,2.0,16.0,400.0,87.0,11.2,1024.0,-3.0,0.0,2.5,Dongsi,Dongsi,Spring
18564,2015,4,13,11,22.0,30.0,2.0,13.0,400.0,95.0,12.8,1023.1,-1.9,0.0,2.2,Dongsi,Dongsi,Spring
18565,2015,4,13,12,31.0,35.0,4.0,14.0,400.0,105.0,14.3,1021.9,-1.4,0.0,1.8,Dongsi,Dongsi,Spring
18566,2015,4,13,13,31.0,31.0,5.0,15.0,400.0,110.0,15.7,1020.6,-1.9,0.0,1.4,Dongsi,Dongsi,Spring
18567,2015,4,13,14,32.0,32.0,5.0,16.0,400.0,110.0,16.9,1019.2,-2.2,0.0,1.6,Dongsi,Dongsi,Spring
18568,2015,4,13,15,32.0,32.0,4.0,14.0,400.0,118.0,18.0,1017.5,-1.8,0.0,2.1,Dongsi,Dongsi,Spring
18569,2015,4,13,16,35.0,35.0,3.0,17.0,400.0,118.0,18.5,1016.1,-2.5,0.0,2.4,Dongsi,Dongsi,Spring
18570,2015,4,13,17,38.0,38.0,4.0,21.0,500.0,122.0,18.1,1015.2,-2.3,0.0,3.1,Dongsi,Dongsi,Spring
18571,2015,4,13,18,41.0,75.0,4.0,23.0,500.0,125.0,16.7,1014.6,-1.0,0.0,3.8,Dongsi,Dongsi,Spring
18572,2015,4,13,19,37.0,76.0,3.0,27.0,500.0,111.0,15.3,1014.0,0.7,0.0,3.0,Dongsi,Dongsi,Spring
18573,2015,4,13,20,47.0,85.0,3.0,32.0,600.0,93.0,14.7,1014.0,1.9,0.0,4.0,Dongsi,Dongsi,Spring
18574,2015,4,13,21,51.0,71.0,3.0,34.0,600.0,86.0,14.0,1013.5,1.9,0.0,3.8,Dongsi,Dongsi,Spring
18575,2015,4,13,22,55.0,77.0,2.0,37.0,600.0,77.0,13.3,1012.4,2.2,0.0,3.8,Dongsi,Dongsi,Spring
18576,2015,4,13,23,61.0,88.0,2.0,44.0,700.0,62.0,12.1,1011.5,2.5,0.0,2.3,Dongsi,Dongsi,Spring
18577,2015,4,14,0,66.0,90.0,2.0,47.0,700.0,50.0,11.1,1010.6,2.9,0.0,2.0,Dongsi,Dongsi,Spring
18578,2015,4,14,1,65.0,107.0,2.0,51.0,700.0,40.0,8.6,1010.0,3.4,0.0,0.4,Dongsi,Dongsi,Spring
18579,2015,4,14,2,67.0,102.0,2.0,60.0,700.0,25.0,7.0,1009.3,3.8,0.0,0.0,Dongsi,Dongsi,Spring
18580,2015,4,14,3,74.0,103.0,3.0,71.0,800.0,13.0,6.3,1008.6,4.0,0.0,0.3,Dongsi,Dongsi,Spring
18581,2015,4,14,4,72.0,106.0,2.0,80.0,800.0,6.0,5.5,1007.9,3.7,0.0,0.3,Dongsi,Dongsi,Spring
18582,2015,4,14,5,85.0,132.0,4.0,93.0,1400.0,2.0,5.2,1007.4,3.5,0.0,0.7,Dongsi,Dongsi,Spring
18583,2015,4,14,6,82.0,145.0,4.0,101.0,1200.0,2.0,4.5,1007.6,3.2,0.0,0.5,Dongsi,Dongsi,Spring
18584,2015,4,14,7,87.0,136.0,4.0,87.0,1100.0,5.0,8.3,1007.7,2.3,0.0,0.9,Dongsi,Dongsi,Spring
18585,2015,4,14,8,64.0,103.0,4.0,69.0,1000.0,21.0,11.2,1007.4,1.4,0.0,1.1,Dongsi,Dongsi,Spring
18586,2015,4,14,9,58.0,72.0,6.0,55.0,900.0,38.0,13.8,1006.8,0.1,0.0,1.4,Dongsi,Dongsi,Spring
18587,2015,4,14,10,54.0,87.0,9.0,56.0,900.0,43.0,17.3,1006.2,0.9,0.0,1.0,Dongsi,Dongsi,Spring
18588,2015,4,14,11,49.0,67.0,9.0,47.0,800.0,60.0,20.1,1005.2,-3.6,0.0,1.5,Dongsi,Dongsi,Spring
18589,2015,4,14,12,53.0,83.0,8.0,51.0,800.0,68.0,22.3,1003.9,-4.0,0.0,2.4,Dongsi,Dongsi,Spring
18590,2015,4,14,13,58.0,109.0,6.0,58.0,800.0,75.0,24.0,1002.8,-3.4,0.0,2.4,Dongsi,Dongsi,Spring
18591,2015,4,14,14,66.0,102.0,5.0,55.0,700.0,94.0,24.8,1001.3,-3.6,0.0,2.8,Dongsi,Dongsi,Spring
18592,2015,4,14,15,53.0,84.0,4.0,34.0,600.0,123.0,25.3,1000.0,-2.3,0.0,3.3,Dongsi,Dongsi,Spring
18593,2015,4,14,16,49.0,87.0,5.0,28.0,500.0,130.0,25.5,999.2,-0.6,0.0,4.1,Dongsi,Dongsi,Spring
18594,2015,4,14,17,49.0,113.0,6.0,24.0,500.0,133.0,24.9,998.9,1.1,0.0,4.8,Dongsi,Dongsi,Spring
18595,2015,4,14,18,55.0,128.0,6.0,35.0,600.0,111.0,23.7,998.5,0.1,0.0,4.8,Dongsi,Dongsi,Spring
18596,2015,4,14,19,58.0,131.0,6.0,47.0,700.0,95.0,22.4,998.7,0.2,0.0,2.9,Dongsi,Dongsi,Spring
18597,2015,4,14,20,46.0,104.0,6.0,47.0,700.0,78.0,21.3,998.9,-0.7,0.0,3.0,Dongsi,Dongsi,Spring
18598,2015,4,14,21,51.0,136.0,9.0,48.0,700.0,77.0,21.2,999.0,0.4,0.0,4.0,Dongsi,Dongsi,Spring
18599,2015,4,14,22,53.0,115.0,9.0,46.0,700.0,71.0,20.3,998.8,0.1,0.0,2.2,Dongsi,Dongsi,Spring
18600,2015,4,14,23,58.0,128.0,11.0,55.0,700.0,53.0,18.5,998.3,1.0,0.0,1.8,Dongsi,Dongsi,Spring
18601,2015,4,15,0,61.0,138.0,13.0,55.0,700.0,44.0,15.4,998.2,3.5,0.0,0.5,Dongsi,Dongsi,Spring
18602,2015,4,15,1,66.0,143.0,15.0,67.0,800.0,27.0,13.3,997.8,4.2,0.0,0.8,Dongsi,Dongsi,Spring
18603,2015,4,15,2,70.0,158.0,19.0,79.0,800.0,11.0,12.0,997.1,4.2,0.0,0.6,Dongsi,Dongsi,Spring
18604,2015,4,15,3,72.0,157.0,15.0,87.0,800.0,2.0,10.8,996.7,4.5,0.0,0.5,Dongsi,Dongsi,Spring
18605,2015,4,15,4,76.0,182.0,10.0,88.0,1200.0,6.0,10.0,996.0,5.2,0.0,0.4,Dongsi,Dongsi,Spring
18606,2015,4,15,5,88.0,231.0,9.0,102.0,1700.0,5.0,9.6,995.8,5.4,0.0,1.0,Dongsi,Dongsi,Spring
18607,2015,4,15,6,89.0,218.0,10.0,106.0,1400.0,4.0,9.3,996.2,4.9,0.0,1.2,Dongsi,Dongsi,Spring
18608,2015,4,15,7,92.0,237.0,12.0,102.0,1400.0,4.0,10.9,996.5,5.4,0.0,0.8,Dongsi,Dongsi,Spring
18609,2015,4,15,8,101.0,256.0,15.0,110.0,1600.0,5.0,13.8,996.3,4.9,0.0,0.9,Dongsi,Dongsi,Spring
18610,2015,4,15,9,119.0,240.0,22.0,116.0,1700.0,10.0,16.4,995.7,4.7,0.0,0.6,Dongsi,Dongsi,Spring
18611,2015,4,15,10,120.0,232.0,28.0,115.0,1400.0,19.0,18.1,995.7,5.0,0.0,1.0,Dongsi,Dongsi,Spring
18612,2015,4,15,11,134.0,254.0,27.0,137.0,1600.0,19.0,19.3,995.2,5.0,0.0,1.3,Dongsi,Dongsi,Spring
18613,2015,4,15,12,86.19429678848283,110.33674190837704,23.0,138.0,100.0,28.0,20.8,994.1,4.8,0.0,1.4,Dongsi,Dongsi,Spring
18614,2015,4,15,13,86.19429678848283,110.33674190837704,15.0,138.0,1800.0,76.0,21.9,993.0,4.9,0.0,2.0,Dongsi,Dongsi,Spring
18615,2015,4,15,14,86.19429678848283,110.33674190837704,30.0,93.0,1200.0,75.0,23.2,992.2,5.6,0.0,1.3,Dongsi,Dongsi,Spring
18616,2015,4,15,15,112.0,164.0,33.0,63.0,1100.0,127.0,23.3,991.0,5.7,0.0,2.1,Dongsi,Dongsi,Spring
18617,2015,4,15,16,140.0,166.0,33.0,61.0,1100.0,130.0,23.9,990.3,6.2,0.0,1.5,Dongsi,Dongsi,Spring
18618,2015,4,15,17,139.0,180.0,31.0,68.0,1100.0,128.0,24.7,990.3,6.0,0.0,1.5,Dongsi,Dongsi,Spring
18619,2015,4,15,18,139.0,318.0,22.0,62.0,1000.0,112.0,23.5,993.6,2.9,0.0,4.8,Dongsi,Dongsi,Spring
18620,2015,4,15,19,258.0,110.33674190837704,2.0,15.0,200.0,84.0,20.6,996.0,0.4,0.0,6.0,Dongsi,Dongsi,Spring
18621,2015,4,15,20,126.0,110.33674190837704,2.0,15.0,200.0,86.0,18.8,998.5,-0.1,0.0,5.8,Dongsi,Dongsi,Spring
18622,2015,4,15,21,75.0,318.0,2.0,11.0,200.0,89.0,18.9,1000.1,-2.1,0.0,2.9,Dongsi,Dongsi,Spring
18623,2015,4,15,22,78.0,318.0,2.0,12.0,200.0,84.0,17.8,1000.9,-3.1,0.0,3.4,Dongsi,Dongsi,Spring
18624,2015,4,15,23,84.0,318.0,2.0,8.0,200.0,91.0,17.6,1001.6,-7.0,0.0,4.0,Dongsi,Dongsi,Spring
18625,2015,4,16,0,81.0,318.0,2.0,7.0,200.0,93.0,16.6,1003.2,-9.4,0.0,3.6,Dongsi,Dongsi,Spring
18626,2015,4,16,1,77.0,318.0,2.0,5.0,200.0,97.0,16.1,1004.5,-15.6,0.0,3.3,Dongsi,Dongsi,Spring
18627,2015,4,16,2,57.0,318.0,2.0,6.0,200.0,96.0,14.9,1006.2,-16.5,0.0,4.4,Dongsi,Dongsi,Spring
18628,2015,4,16,3,39.0,205.0,2.0,8.0,200.0,92.0,14.1,1006.9,-16.0,0.0,4.4,Dongsi,Dongsi,Spring
18629,2015,4,16,4,27.0,138.0,2.0,9.0,200.0,87.0,13.3,1007.4,-15.6,0.0,2.5,Dongsi,Dongsi,Spring
18630,2015,4,16,5,17.0,85.0,2.0,5.0,200.0,89.0,12.9,1007.8,-14.9,0.0,3.9,Dongsi,Dongsi,Spring
18631,2015,4,16,6,11.0,78.0,2.0,7.0,200.0,85.0,12.3,1009.3,-14.5,0.0,4.5,Dongsi,Dongsi,Spring
18632,2015,4,16,7,10.0,51.0,2.0,11.0,200.0,81.0,12.7,1010.2,-14.2,0.0,4.2,Dongsi,Dongsi,Spring
18633,2015,4,16,8,4.0,35.0,2.0,10.0,300.0,80.0,13.4,1010.5,-14.5,0.0,5.5,Dongsi,Dongsi,Spring
18634,2015,4,16,9,13.0,30.0,2.0,9.0,300.0,83.0,14.0,1010.4,-14.1,0.0,6.8,Dongsi,Dongsi,Spring
18635,2015,4,16,10,10.0,39.0,2.0,10.0,300.0,84.0,15.3,1010.4,-14.0,0.0,5.0,Dongsi,Dongsi,Spring
18636,2015,4,16,11,6.0,22.0,2.0,9.0,200.0,88.0,16.4,1010.1,-12.1,0.0,4.1,Dongsi,Dongsi,Spring
18637,2015,4,16,12,10.0,26.0,2.0,9.0,200.0,89.0,17.1,1009.5,-13.7,0.0,5.6,Dongsi,Dongsi,Spring
18638,2015,4,16,13,12.0,31.0,2.0,9.0,200.0,96.0,18.7,1008.0,-14.9,0.0,6.0,Dongsi,Dongsi,Spring
18639,2015,4,16,14,7.0,27.0,2.0,10.0,200.0,97.0,20.2,1007.4,-12.4,0.0,5.4,Dongsi,Dongsi,Spring
18640,2015,4,16,15,10.0,28.0,2.0,10.0,200.0,101.0,20.8,1006.0,-13.3,0.0,5.4,Dongsi,Dongsi,Spring
18641,2015,4,16,16,14.0,26.0,2.0,11.0,200.0,101.0,20.9,1005.0,-13.2,0.0,4.8,Dongsi,Dongsi,Spring
18642,2015,4,16,17,15.0,60.0,2.0,17.0,200.0,98.0,19.7,1004.9,-11.6,0.0,5.5,Dongsi,Dongsi,Spring
18643,2015,4,16,18,20.0,102.0,2.0,23.0,300.0,94.0,18.5,1004.5,-9.5,0.0,5.2,Dongsi,Dongsi,Spring
18644,2015,4,16,19,22.0,110.0,3.0,27.0,300.0,90.0,17.9,1004.7,-8.3,0.0,6.3,Dongsi,Dongsi,Spring
18645,2015,4,16,20,36.0,149.0,4.0,29.0,300.0,87.0,17.4,1005.3,-6.5,0.0,4.8,Dongsi,Dongsi,Spring
18646,2015,4,16,21,32.0,150.0,6.0,33.0,300.0,76.0,17.0,1006.0,-6.2,0.0,6.6,Dongsi,Dongsi,Spring
18647,2015,4,16,22,41.0,160.0,12.0,36.0,400.0,66.0,16.5,1006.2,-5.3,0.0,7.6,Dongsi,Dongsi,Spring
18648,2015,4,16,23,42.0,170.0,15.0,39.0,400.0,56.0,15.9,1006.3,-5.2,0.0,5.7,Dongsi,Dongsi,Spring
18649,2015,4,17,0,47.0,181.0,12.0,44.0,400.0,47.0,15.3,1006.2,-4.6,0.0,4.9,Dongsi,Dongsi,Spring
18650,2015,4,17,1,53.0,165.0,13.0,43.0,400.0,44.0,15.1,1005.6,-5.4,0.0,5.2,Dongsi,Dongsi,Spring
18651,2015,4,17,2,50.0,168.0,12.0,40.0,400.0,37.0,14.3,1005.3,-5.5,0.0,3.2,Dongsi,Dongsi,Spring
18652,2015,4,17,3,45.0,166.0,12.0,39.0,500.0,31.0,14.0,1004.6,-5.2,0.0,3.5,Dongsi,Dongsi,Spring
18653,2015,4,17,4,46.0,160.0,13.0,37.0,300.0,41.0,12.9,1004.7,-4.7,0.0,2.2,Dongsi,Dongsi,Spring
18654,2015,4,17,5,45.0,147.0,14.0,44.0,500.0,32.0,11.3,1004.5,-3.6,0.0,1.5,Dongsi,Dongsi,Spring
18655,2015,4,17,6,43.0,156.0,13.0,55.0,600.0,20.0,9.1,1005.0,-2.2,0.0,0.6,Dongsi,Dongsi,Spring
18656,2015,4,17,7,112.0,171.0,12.0,66.0,900.0,12.0,10.9,1005.1,0.0,0.0,0.9,Dongsi,Dongsi,Spring
18657,2015,4,17,8,240.0,240.0,17.0,59.0,900.0,22.0,14.0,1005.4,-1.2,0.0,1.5,Dongsi,Dongsi,Spring
18658,2015,4,17,9,86.19429678848283,195.0,12.0,69.0,900.0,20.0,15.4,1006.0,-0.4,0.0,1.4,Dongsi,Dongsi,Spring
18659,2015,4,17,10,69.0,185.0,11.0,78.0,1000.0,22.0,17.3,1006.1,-0.9,0.0,0.9,Dongsi,Dongsi,Spring
18660,2015,4,17,11,70.0,187.0,12.0,88.0,1100.0,24.0,19.0,1005.6,-2.1,0.0,1.6,Dongsi,Dongsi,Spring
18661,2015,4,17,12,82.0,202.0,20.0,87.0,1100.0,37.0,20.4,1004.5,-1.4,0.0,2.6,Dongsi,Dongsi,Spring
18662,2015,4,17,13,76.0,172.0,20.0,63.0,800.0,65.0,22.0,1003.8,-2.0,0.0,3.8,Dongsi,Dongsi,Spring
18663,2015,4,17,14,80.0,173.0,22.0,44.0,700.0,91.0,23.8,1003.1,-1.2,0.0,5.1,Dongsi,Dongsi,Spring
18664,2015,4,17,15,76.0,184.0,23.0,38.0,600.0,102.0,25.0,1002.3,-3.5,0.0,4.0,Dongsi,Dongsi,Spring
18665,2015,4,17,16,70.0,162.0,23.0,34.0,600.0,115.0,25.2,1002.0,-3.3,0.0,4.4,Dongsi,Dongsi,Spring
18666,2015,4,17,17,79.0,183.0,25.0,35.0,600.0,114.0,24.3,1002.1,-2.3,0.0,4.0,Dongsi,Dongsi,Spring
18667,2015,4,17,18,77.0,182.0,19.0,42.0,700.0,104.0,23.6,1002.1,-4.6,0.0,3.9,Dongsi,Dongsi,Spring
18668,2015,4,17,19,84.0,196.0,23.0,44.0,700.0,107.0,22.3,1003.2,0.1,0.0,2.8,Dongsi,Dongsi,Spring
18669,2015,4,17,20,111.0,255.0,48.0,62.0,1100.0,89.0,21.0,1003.9,3.2,0.0,1.4,Dongsi,Dongsi,Spring
18670,2015,4,17,21,119.0,264.0,49.0,76.0,1300.0,70.0,19.3,1004.9,4.2,0.0,0.9,Dongsi,Dongsi,Spring
18671,2015,4,17,22,258.0,318.0,37.0,71.0,1100.0,71.0,18.5,1005.2,5.3,0.0,1.0,Dongsi,Dongsi,Spring
18672,2015,4,17,23,196.0,239.0,36.0,69.0,1000.0,68.0,17.5,1005.4,5.1,0.0,0.7,Dongsi,Dongsi,Spring
18673,2015,4,18,0,110.0,253.0,34.0,110.0,1200.0,33.0,16.7,1005.6,5.3,0.0,0.8,Dongsi,Dongsi,Spring
18674,2015,4,18,1,118.0,260.0,30.0,117.0,1100.0,23.0,16.0,1005.7,5.9,0.0,0.7,Dongsi,Dongsi,Spring
18675,2015,4,18,2,116.0,263.0,28.0,129.0,1100.0,11.0,17.3,1005.7,4.6,0.0,1.2,Dongsi,Dongsi,Spring
18676,2015,4,18,3,134.0,260.0,26.0,130.0,1100.0,4.0,16.4,1005.7,5.0,0.0,0.6,Dongsi,Dongsi,Spring
18677,2015,4,18,4,130.0,259.0,25.0,119.0,1000.0,3.0,14.8,1005.5,6.4,0.0,0.0,Dongsi,Dongsi,Spring
18678,2015,4,18,5,121.0,255.0,23.0,100.0,1000.0,7.0,13.7,1005.8,7.0,0.0,0.7,Dongsi,Dongsi,Spring
18679,2015,4,18,6,126.0,265.0,24.0,109.0,1200.0,3.0,14.1,1006.2,6.7,0.0,0.9,Dongsi,Dongsi,Spring
18680,2015,4,18,7,132.0,282.0,22.0,119.0,1300.0,3.0,14.4,1006.6,7.0,0.0,1.0,Dongsi,Dongsi,Spring
18681,2015,4,18,8,141.0,293.0,23.0,119.0,1500.0,3.0,15.2,1007.0,7.5,0.0,0.4,Dongsi,Dongsi,Spring
18682,2015,4,18,9,159.0,303.0,32.0,116.0,1700.0,9.0,16.7,1007.0,7.6,0.0,1.0,Dongsi,Dongsi,Spring
18683,2015,4,18,10,168.0,314.0,43.0,107.0,1700.0,27.0,18.1,1007.3,8.1,0.0,1.7,Dongsi,Dongsi,Spring
18684,2015,4,18,11,178.0,312.0,42.0,111.0,1800.0,42.0,20.2,1007.2,8.8,0.0,1.1,Dongsi,Dongsi,Spring
18685,2015,4,18,12,176.0,315.0,40.0,107.0,1600.0,60.0,20.8,1007.0,9.1,0.0,1.7,Dongsi,Dongsi,Spring
18686,2015,4,18,13,167.0,290.0,37.0,93.0,1500.0,83.0,21.1,1006.6,8.7,0.0,2.2,Dongsi,Dongsi,Spring
18687,2015,4,18,14,173.0,306.0,37.0,88.0,1600.0,100.0,21.2,1005.9,9.4,0.0,2.1,Dongsi,Dongsi,Spring
18688,2015,4,18,15,179.0,311.0,38.0,94.0,1800.0,99.0,21.0,1005.6,10.2,0.0,1.9,Dongsi,Dongsi,Spring
18689,2015,4,18,16,186.0,318.0,41.0,96.0,2300.0,94.0,21.1,1005.2,10.0,0.0,2.2,Dongsi,Dongsi,Spring
18690,2015,4,18,17,190.0,318.0,51.0,94.0,3000.0,97.0,21.0,1005.2,9.6,0.0,2.1,Dongsi,Dongsi,Spring
18691,2015,4,18,18,175.0,310.0,52.0,87.0,3100.0,100.0,20.5,1006.0,9.7,0.0,0.3,Dongsi,Dongsi,Spring
18692,2015,4,18,19,174.0,297.0,51.0,86.0,3000.0,96.0,19.4,1006.5,10.7,0.0,0.5,Dongsi,Dongsi,Spring
18693,2015,4,18,20,86.19429678848283,110.33674190837704,18.531106607366066,53.69944280249828,1330.0691310760349,57.210636901162786,17.8,1007.7,7.2,0.3,0.6,Dongsi,Dongsi,Spring
18694,2015,4,18,21,86.19429678848283,110.33674190837704,18.531106607366066,53.69944280249828,1330.0691310760349,57.210636901162786,18.1,1007.9,6.9,0.0,1.7,Dongsi,Dongsi,Spring
18695,2015,4,18,22,75.0,75.0,18.531106607366066,53.69944280249828,1330.0691310760349,57.210636901162786,17.6,1008.3,9.5,0.0,2.1,Dongsi,Dongsi,Spring
18696,2015,4,18,23,131.0,142.0,6.0,61.0,1200.0,43.0,16.4,1008.3,10.9,0.0,1.9,Dongsi,Dongsi,Spring
18697,2015,4,19,0,121.0,121.0,6.0,50.0,1100.0,49.0,16.3,1008.4,10.2,0.0,2.0,Dongsi,Dongsi,Spring
18698,2015,4,19,1,114.0,114.0,6.0,50.0,1100.0,42.0,15.6,1008.2,10.1,0.0,1.8,Dongsi,Dongsi,Spring
18699,2015,4,19,2,114.0,114.0,7.0,58.0,1100.0,26.0,15.3,1008.7,10.3,0.0,2.2,Dongsi,Dongsi,Spring
18700,2015,4,19,3,100.0,100.0,7.0,59.0,800.0,19.0,14.9,1008.2,10.3,0.0,1.0,Dongsi,Dongsi,Spring
18701,2015,4,19,4,86.19429678848283,110.33674190837704,18.531106607366066,53.69944280249828,1330.0691310760349,57.210636901162786,15.2,1008.2,8.2,0.0,1.4,Dongsi,Dongsi,Spring
18702,2015,4,19,5,50.0,50.0,18.531106607366066,53.69944280249828,1330.0691310760349,57.210636901162786,15.6,1008.8,6.8,0.0,1.6,Dongsi,Dongsi,Spring
18703,2015,4,19,6,49.0,49.0,6.0,38.0,500.0,36.0,14.2,1009.5,6.8,0.0,1.0,Dongsi,Dongsi,Spring
18704,2015,4,19,7,55.0,65.0,7.0,53.0,600.0,25.0,15.9,1010.3,1.2,0.0,2.0,Dongsi,Dongsi,Spring
18705,2015,4,19,8,41.0,82.0,5.0,45.0,500.0,33.0,17.0,1010.9,-4.3,0.0,2.6,Dongsi,Dongsi,Spring
